driver,stint,lap,car,lapTime,fuelCorrectedLaptime,calcElapsedTime,calcTimeToLeader,calcGapToLeader,lapsBehind,carLapAsRaceLap,stopCount,stopTime,stoppingLap,totalStopTime,tyres
V. PETROV,1,5,10,91.523,89.327,464.802,8.56,8.56,0,5,0,0,0,0,SU
V. PETROV,1,6,10,91.689,89.529,556.491,10.21,10.21,0,6,0,0,0,0,SU
V. PETROV,1,7,10,91.929,89.805,648.42,12.132,12.132,0,7,0,0,0,0,SU
V. PETROV,1,8,10,91.958,89.87,740.378,13.926,13.926,0,8,0,0,0,0,SU
V. PETROV,1,9,10,92.097,90.045,832.475,15.72,15.72,0,9,0,0,0,0,SU
V. PETROV,1,10,10,92.5,90.484,924.975,15.395,15.395,0,10,0,0,0,0,SU
V. PETROV,1,11,10,95.398,93.418,1020.373,16.84,16.84,0,11,1,21.856,1,21.856,SU
V. PETROV,2,12,10,110.762,108.818,1131.135,24.01,24.01,0,12,1,0,0,21.856,SU
V. PETROV,2,13,10,92.239,90.331,1223.374,26.44,26.44,0,13,1,0,0,21.856,SU
V. PETROV,2,14,10,91.189,89.317,1314.563,27.851,27.851,0,14,1,0,0,21.856,SU
V. PETROV,2,15,10,91.863,90.027,1406.426,29.858,29.858,0,15,1,0,0,21.856,SU
V. PETROV,2,16,10,92.378,90.578,1498.804,32.338,32.338,0,16,1,0,0,21.856,SU
V. PETROV,2,17,10,91.257,89.493,1590.061,33.279,33.279,0,17,1,0,0,21.856,SU
V. PETROV,2,18,10,91.005,89.277,1681.066,33.809,33.809,0,18,1,0,0,21.856,SU
V. PETROV,2,19,10,91.007,89.315,1772.073,34.266,34.266,0,19,1,0,0,21.856,SU
V. PETROV,2,20,10,90.991,89.335,1863.064,37.233,37.233,0,20,1,0,0,21.856,SU
V. PETROV,2,21,10,91.477,89.857,1954.541,40.115,40.115,0,21,1,0,0,21.856,SU
V. PETROV,2,22,10,91.658,90.074,2046.199,42.751,42.751,0,22,1,0,0,21.856,SU
V. PETROV,2,23,10,93.845,92.297,2140.044,45.188,45.188,0,23,1,0,0,21.856,SU
V. PETROV,2,24,10,91.765,90.253,2231.809,36.516,36.516,0,24,1,0,0,21.856,SU
V. PETROV,2,25,10,92.712,91.236,2324.521,40.717,40.717,0,25,1,0,0,21.856,SU
V. PETROV,2,26,10,95.302,93.862,2419.823,47.475,47.475,0,26,2,24.232,1,46.088,SU
V. PETROV,3,27,10,111.842,110.438,2531.665,70.87,70.87,0,27,2,0,0,46.088,SU
V. PETROV,3,28,10,89.634,88.266,2621.299,72.11,72.11,0,28,2,0,0,46.088,SU
V. PETROV,3,29,10,90.318,88.986,2711.617,73.604,73.604,0,29,2,0,0,46.088,SU
V. PETROV,3,30,10,90.659,89.363,2802.276,74.559,74.559,0,30,2,0,0,46.088,SU
V. PETROV,3,31,10,90.605,89.345,2892.881,76.166,76.166,0,31,2,0,0,46.088,SU
V. PETROV,3,32,10,91.546,90.322,2984.427,78.551,78.551,0,32,2,0,0,46.088,SU
V. PETROV,3,33,10,90.125,88.937,3074.552,78.429,78.429,0,33,2,0,0,46.088,SU
V. PETROV,3,34,10,90.196,89.044,3164.748,77.356,77.356,0,34,2,0,0,46.088,SU
V. PETROV,3,35,10,89.592,88.476,3254.34,74.079,74.079,0,35,2,0,0,46.088,SU
V. PETROV,3,36,10,91.077,89.997,3345.417,61.626,61.626,0,36,2,0,0,46.088,SU
V. PETROV,3,37,10,90.727,89.683,3436.144,63.664,63.664,0,37,2,0,0,46.088,SU
V. PETROV,3,38,10,90.39,89.382,3526.534,65.492,65.492,0,38,2,0,0,46.088,SU
V. PETROV,3,39,10,91.013,90.041,3617.547,67.64,67.64,0,39,2,0,0,46.088,SU
V. PETROV,3,40,10,91.33,90.394,3708.877,70.017,70.017,0,40,2,0,0,46.088,SU
V. PETROV,3,41,10,93.849,92.949,3802.726,75.064,75.064,0,41,3,21.739,1,67.827,HN
V. PETROV,4,42,10,111.199,110.335,3913.925,10.137,98.07,1,43,3,0,0,67.827,HN
V. PETROV,4,43,10,90.739,89.911,4004.664,11.889,100.876,1,44,3,0,0,67.827,HN
V. PETROV,4,44,10,91.27,90.478,4095.934,15.152,103.159,1,45,3,0,0,67.827,HN
V. PETROV,4,45,10,92.181,91.425,4188.115,19.246,107.333,1,46,3,0,0,67.827,HN
V. PETROV,4,46,10,90.83,90.11,4278.945,21.899,110.076,1,47,3,0,0,67.827,HN
V. PETROV,4,47,10,90.993,90.309,4369.938,22.483,111.7,1,48,3,0,0,67.827,HN
V. PETROV,4,48,10,90.83,90.182,4460.768,23.276,113.313,1,49,3,0,0,67.827,HN
V. PETROV,4,49,10,90.575,89.963,4551.343,10.546,98.32,1,50,3,0,0,67.827,HN
V. PETROV,4,50,10,90.676,90.1,4642.019,13.766,101.222,1,51,3,0,0,67.827,HN
V. PETROV,4,51,10,90.769,90.229,4732.788,16.696,104.535,1,52,3,0,0,67.827,HN
V. PETROV,4,52,10,91.338,90.834,4824.126,20.819,108.034,1,53,3,0,0,67.827,HN
V. PETROV,4,53,10,90.626,90.158,4914.752,23.806,111.445,1,54,3,0,0,67.827,HN
V. PETROV,4,54,10,90.641,90.209,5005.393,26.24,114.447,1,55,3,0,0,67.827,HN
V. PETROV,4,55,10,91.677,91.281,5097.07,30.046,117.917,1,56,3,0,0,67.827,HN
V. PETROV,4,56,10,92.649,92.289,5189.719,35.138,122.695,1,57,3,0,0,67.827,HN
V. PETROV,4,57,10,93.144,92.82,5282.863,40.847,128.282,1,58,3,0,0,67.827,HN
V. PETROV,4,58,10,90.729,90.441,5373.592,44.102,131.576,1,59,3,0,0,67.827,HN
V. PETROV,4,59,10,90.583,90.331,5464.175,47.523,134.685,1,60,3,0,0,67.827,HN
V. PETROV,4,60,10,91.196,90.98,5555.371,51.514,138.719,1,61,3,0,0,67.827,HN
V. PETROV,4,61,10,90.981,90.801,5646.352,54.82,142.495,1,62,3,0,0,67.827,HN
V. PETROV,4,62,10,90.532,90.388,5736.884,57.872,145.352,1,63,3,0,0,67.827,HN
V. PETROV,4,63,10,90.901,90.793,5827.785,60.708,148.773,1,64,3,0,0,67.827,HN
V. PETROV,4,64,10,90.999,90.927,5918.784,63.865,151.707,1,65,3,0,0,67.827,HN
V. PETROV,4,65,10,92.366,92.33,6011.15,67.849,156.231,1,66,3,0,0,67.827,HN
P. MALDONADO,1,1,12,102.255,99.915,102.255,7.761,7.761,0,1,0,0,0,0,SU
P. MALDONADO,1,2,12,93.713,91.409,195.968,10.662,10.662,0,2,0,0,0,0,SU
P. MALDONADO,1,3,12,92.865,90.597,288.833,12.921,12.921,0,3,0,0,0,0,SU
P. MALDONADO,1,4,12,92.747,90.515,381.58,15.656,15.656,0,4,0,0,0,0,SU
P. MALDONADO,1,5,12,92.907,90.711,474.487,18.245,18.245,0,5,0,0,0,0,SU
P. MALDONADO,1,6,12,92.201,90.041,566.688,20.407,20.407,0,6,0,0,0,0,SU
P. MALDONADO,1,7,12,92.648,90.524,659.336,23.048,23.048,0,7,0,0,0,0,SU
P. MALDONADO,1,8,12,95.624,93.536,754.96,28.508,28.508,0,8,1,22.689,1,22.689,SU
P. MALDONADO,2,9,12,109.981,107.929,864.941,48.186,48.186,0,9,1,0,0,22.689,SU
P. MALDONADO,2,10,12,91.695,89.679,956.636,47.056,47.056,0,10,1,0,0,22.689,SU
P. MALDONADO,2,11,12,92.954,90.974,1049.59,46.057,46.057,0,11,1,0,0,22.689,SU
P. MALDONADO,2,12,12,91.452,89.508,1141.042,33.917,33.917,0,12,1,0,0,22.689,SU
P. MALDONADO,2,13,12,91.421,89.513,1232.463,35.529,35.529,0,13,1,0,0,22.689,SU
P. MALDONADO,2,14,12,92.886,91.014,1325.349,38.637,38.637,0,14,1,0,0,22.689,SU
P. MALDONADO,2,15,12,93.407,91.571,1418.756,42.188,42.188,0,15,1,0,0,22.689,SU
P. MALDONADO,2,16,12,92.139,90.339,1510.895,44.429,44.429,0,16,1,0,0,22.689,SU
P. MALDONADO,2,17,12,92.002,90.238,1602.897,46.115,46.115,0,17,1,0,0,22.689,SU
P. MALDONADO,2,18,12,92.058,90.33,1694.955,47.698,47.698,0,18,1,0,0,22.689,SU
P. MALDONADO,2,19,12,91.927,90.235,1786.882,49.075,49.075,0,19,1,0,0,22.689,SU
P. MALDONADO,2,20,12,95.89,94.234,1882.772,56.941,56.941,0,20,2,24.821,1,47.51,SU
P. MALDONADO,3,21,12,111.772,110.152,1994.544,80.118,80.118,0,21,2,0,0,47.51,SU
P. MALDONADO,3,22,12,89.394,87.81,2083.938,80.49,80.49,0,22,2,0,0,47.51,SU
P. MALDONADO,3,23,12,90.119,88.571,2174.057,79.201,79.201,0,23,2,0,0,47.51,SU
P. MALDONADO,3,24,12,91.427,89.915,2265.484,70.191,70.191,0,24,2,0,0,47.51,SU
P. MALDONADO,3,25,12,90.208,88.732,2355.692,71.888,71.888,0,25,2,0,0,47.51,SU
P. MALDONADO,3,26,12,90.804,89.364,2446.496,74.148,74.148,0,26,2,0,0,47.51,SU
P. MALDONADO,3,27,12,91.655,90.251,2538.151,77.356,77.356,0,27,2,0,0,47.51,SU
P. MALDONADO,3,28,12,91.593,90.225,2629.744,80.555,80.555,0,28,2,0,0,47.51,SU
P. MALDONADO,3,29,12,90.464,89.132,2720.208,82.195,82.195,0,29,2,0,0,47.51,SU
P. MALDONADO,3,30,12,90.554,89.258,2810.762,83.045,83.045,0,30,2,0,0,47.51,SU
P. MALDONADO,3,31,12,90.544,89.284,2901.306,84.591,84.591,0,31,2,0,0,47.51,SU
P. MALDONADO,3,32,12,91.057,89.833,2992.363,86.487,86.487,0,32,2,0,0,47.51,SU
P. MALDONADO,3,33,12,90.761,89.573,3083.124,87.001,87.001,0,33,2,0,0,47.51,SU
P. MALDONADO,3,34,12,90.956,89.804,3174.08,86.688,86.688,0,34,2,0,0,47.51,SU
P. MALDONADO,3,35,12,92.082,90.966,3266.162,85.901,85.901,0,35,2,0,0,47.51,SU
P. MALDONADO,3,36,12,94.636,93.556,3360.798,77.007,77.007,0,36,3,21.574,1,69.084,HN
P. MALDONADO,4,37,12,110.433,109.389,3471.231,10.189,98.751,1,38,3,0,0,69.084,HN
P. MALDONADO,4,38,12,90.249,89.241,3561.48,11.573,100.438,1,39,3,0,0,69.084,HN
P. MALDONADO,4,39,12,90.749,89.777,3652.229,13.369,102.322,1,40,3,0,0,69.084,HN
P. MALDONADO,4,40,12,90.376,89.44,3742.605,14.943,103.745,1,41,3,0,0,69.084,HN
P. MALDONADO,4,41,12,91.688,90.788,3834.293,18.438,106.631,1,42,3,0,0,69.084,HN
P. MALDONADO,4,42,12,90.576,89.712,3924.869,21.081,109.014,1,43,3,0,0,69.084,HN
P. MALDONADO,4,43,12,92.28,91.452,4017.149,24.374,113.361,1,44,3,0,0,69.084,HN
P. MALDONADO,4,44,12,91.025,90.233,4108.174,27.392,115.399,1,45,3,0,0,69.084,HN
P. MALDONADO,4,45,12,90.598,89.842,4198.772,29.903,117.99,1,46,3,0,0,69.084,HN
P. MALDONADO,4,46,12,90.717,89.997,4289.489,32.443,120.62,1,47,3,0,0,69.084,HN
P. MALDONADO,4,47,12,90.823,90.139,4380.312,32.857,122.074,1,48,3,0,0,69.084,HN
P. MALDONADO,4,48,12,90.321,89.673,4470.633,33.141,123.178,1,49,3,0,0,69.084,HN
P. MALDONADO,4,49,12,90.524,89.912,4561.157,20.36,108.134,1,50,3,0,0,69.084,HN
P. MALDONADO,4,50,12,91.492,90.916,4652.649,24.396,111.852,1,51,3,0,0,69.084,HN
P. MALDONADO,4,51,12,90.931,90.391,4743.58,27.488,115.327,1,52,3,0,0,69.084,HN
P. MALDONADO,4,52,12,93.575,93.071,4837.155,33.848,121.063,1,53,3,0,0,69.084,HN
P. MALDONADO,4,53,12,95.21,94.742,4932.365,41.419,129.058,1,54,4,22.077,1,91.161,HN
P. MALDONADO,5,54,12,108.76,108.328,5041.125,61.972,150.179,1,55,4,0,0,91.161,HN
P. MALDONADO,5,55,12,89.883,89.487,5131.008,63.984,151.855,1,56,4,0,0,91.161,HN
P. MALDONADO,5,56,12,89.682,89.322,5220.69,66.109,153.666,1,57,4,0,0,91.161,HN
P. MALDONADO,5,57,12,89.868,89.544,5310.558,68.542,155.977,1,58,4,0,0,91.161,HN
P. MALDONADO,5,58,12,89.922,89.634,5400.48,70.99,158.464,1,59,4,0,0,91.161,HN
P. MALDONADO,5,59,12,89.921,89.669,5490.401,73.749,160.911,1,60,4,0,0,91.161,HN
P. MALDONADO,5,60,12,89.759,89.543,5580.16,76.303,163.508,1,61,4,0,0,91.161,HN
P. MALDONADO,5,61,12,89.862,89.682,5670.022,78.49,166.165,1,62,4,0,0,91.161,HN
P. MALDONADO,5,62,12,89.922,89.778,5759.944,80.932,168.412,1,63,4,0,0,91.161,HN
P. MALDONADO,5,63,12,89.927,89.819,5849.871,82.794,170.859,1,64,4,0,0,91.161,HN
P. MALDONADO,5,64,12,89.391,89.319,5939.262,84.343,172.185,1,65,4,0,0,91.161,HN
P. MALDONADO,5,65,12,90.819,90.783,6030.081,86.78,175.162,1,66,4,0,0,91.161,HN
P. DI RESTA,1,1,15,102.808,100.468,102.808,8.314,8.314,0,1,0,0,0,0,SU
P. DI RESTA,1,2,15,93.684,91.38,196.492,11.186,11.186,0,2,0,0,0,0,SU
P. DI RESTA,1,3,15,93.054,90.786,289.546,13.634,13.634,0,3,0,0,0,0,SU
P. DI RESTA,1,4,15,92.731,90.499,382.277,16.353,16.353,0,4,0,0,0,0,SU
P. DI RESTA,1,5,15,92.98,90.784,475.257,19.015,19.015,0,5,0,0,0,0,SU
P. DI RESTA,1,6,15,92.437,90.277,567.694,21.413,21.413,0,6,0,0,0,0,SU
P. DI RESTA,1,7,15,92.699,90.575,660.393,24.105,24.105,0,7,0,0,0,0,SU
P. DI RESTA,1,8,15,92.592,90.504,752.985,26.533,26.533,0,8,0,0,0,0,SU
P. DI RESTA,1,9,15,92.162,90.11,845.147,28.392,28.392,0,9,0,0,0,0,SU
P. DI RESTA,1,10,15,93.032,91.016,938.179,28.599,28.599,0,10,0,0,0,0,SU
P. DI RESTA,1,11,15,94.21,92.23,1032.389,28.856,28.856,0,11,0,0,0,0,SU
P. DI RESTA,1,12,15,92.115,90.171,1124.504,17.379,17.379,0,12,0,0,0,0,SU
P. DI RESTA,1,13,15,92.789,90.881,1217.293,20.359,20.359,0,13,0,0,0,0,SU
P. DI RESTA,1,14,15,93.181,91.309,1310.474,23.762,23.762,0,14,0,0,0,0,SU
P. DI RESTA,1,15,15,96.301,94.465,1406.775,30.207,30.207,0,15,1,20.07,1,20.07,SN
P. DI RESTA,2,16,15,108.257,106.457,1515.032,48.566,48.566,0,16,1,0,0,20.07,SN
P. DI RESTA,2,17,15,90.589,88.825,1605.621,48.839,48.839,0,17,1,0,0,20.07,SN
P. DI RESTA,2,18,15,91.016,89.288,1696.637,49.38,49.38,0,18,1,0,0,20.07,SN
P. DI RESTA,2,19,15,91.566,89.874,1788.203,50.396,50.396,0,19,1,0,0,20.07,SN
P. DI RESTA,2,20,15,92.495,90.839,1880.698,54.867,54.867,0,20,1,0,0,20.07,SN
P. DI RESTA,2,21,15,91.895,90.275,1972.593,58.167,58.167,0,21,1,0,0,20.07,SN
P. DI RESTA,2,22,15,92.123,90.539,2064.716,61.268,61.268,0,22,1,0,0,20.07,SN
P. DI RESTA,2,23,15,90.106,88.558,2154.822,59.966,59.966,0,23,1,0,0,20.07,SN
P. DI RESTA,2,24,15,91.711,90.199,2246.533,51.24,51.24,0,24,1,0,0,20.07,SN
P. DI RESTA,2,25,15,91.608,90.132,2338.141,54.337,54.337,0,25,1,0,0,20.07,SN
P. DI RESTA,2,26,15,91.334,89.894,2429.475,57.127,57.127,0,26,1,0,0,20.07,SN
P. DI RESTA,2,27,15,91.839,90.435,2521.314,60.519,60.519,0,27,1,0,0,20.07,SN
P. DI RESTA,2,28,15,92.219,90.851,2613.533,64.344,64.344,0,28,1,0,0,20.07,SN
P. DI RESTA,2,29,15,91.941,90.609,2705.474,67.461,67.461,0,29,1,0,0,20.07,SN
P. DI RESTA,2,30,15,92.997,91.701,2798.471,70.754,70.754,0,30,1,0,0,20.07,SN
P. DI RESTA,2,31,15,92.77,91.51,2891.241,74.526,74.526,0,31,1,0,0,20.07,SN
P. DI RESTA,2,32,15,97.279,96.055,2988.52,82.644,82.644,0,32,2,20.126,1,40.196,SN
P. DI RESTA,3,33,15,107.136,105.948,3095.656,8.264,98.318,1,34,2,0,0,40.196,SN
P. DI RESTA,3,34,15,89.596,88.444,3185.252,4.991,97.86,1,35,2,0,0,40.196,SN
P. DI RESTA,3,35,15,90.203,89.087,3275.455,95.194,95.194,0,35,2,0,0,40.196,SN
P. DI RESTA,3,36,15,92.186,91.106,3367.641,83.85,83.85,0,36,2,0,0,40.196,SN
P. DI RESTA,3,37,15,90.083,89.039,3457.724,85.244,85.244,0,37,2,0,0,40.196,SN
P. DI RESTA,3,38,15,90.028,89.02,3547.752,86.71,86.71,0,38,2,0,0,40.196,SN
P. DI RESTA,3,39,15,90.14,89.168,3637.892,87.985,87.985,0,39,2,0,0,40.196,SN
P. DI RESTA,3,40,15,92.269,91.333,3730.161,2.499,91.301,1,41,2,0,0,40.196,SN
P. DI RESTA,3,41,15,90.238,89.338,3820.399,4.544,92.737,1,42,2,0,0,40.196,SN
P. DI RESTA,3,42,15,89.469,88.605,3909.868,6.08,94.013,1,43,2,0,0,40.196,SN
P. DI RESTA,3,43,15,89.734,88.906,3999.602,6.827,95.814,1,44,2,0,0,40.196,SN
P. DI RESTA,3,44,15,90.31,89.518,4089.912,9.13,97.137,1,45,2,0,0,40.196,SN
P. DI RESTA,3,45,15,89.958,89.202,4179.87,11.001,99.088,1,46,2,0,0,40.196,SN
P. DI RESTA,3,46,15,90.227,89.507,4270.097,13.051,101.228,1,47,2,0,0,40.196,SN
P. DI RESTA,3,47,15,90.44,89.756,4360.537,13.082,102.299,1,48,2,0,0,40.196,SN
P. DI RESTA,3,48,15,90.862,90.214,4451.399,13.907,103.944,1,49,2,0,0,40.196,SN
P. DI RESTA,3,49,15,92.65,92.038,4544.049,3.252,91.026,1,50,2,0,0,40.196,SN
P. DI RESTA,3,50,15,91.558,90.982,4635.607,7.354,94.81,1,51,2,0,0,40.196,SN
P. DI RESTA,3,51,15,94.555,94.015,4730.162,14.07,101.909,1,52,3,20.573,1,60.769,HN
P. DI RESTA,4,52,15,110.047,109.543,4840.209,36.902,124.117,1,53,3,0,0,60.769,HN
P. DI RESTA,4,53,15,90.623,90.155,4930.832,39.886,127.525,1,54,3,0,0,60.769,HN
P. DI RESTA,4,54,15,89.552,89.12,5020.384,41.231,129.438,1,55,3,0,0,60.769,HN
P. DI RESTA,4,55,15,90.55,90.154,5110.934,43.91,131.781,1,56,3,0,0,60.769,HN
P. DI RESTA,4,56,15,90.434,90.074,5201.368,46.787,134.344,1,57,3,0,0,60.769,HN
P. DI RESTA,4,57,15,90.643,90.319,5292.011,49.995,137.43,1,58,3,0,0,60.769,HN
P. DI RESTA,4,58,15,90.469,90.181,5382.48,52.99,140.464,1,59,3,0,0,60.769,HN
P. DI RESTA,4,59,15,91.399,91.147,5473.879,57.227,144.389,1,60,3,0,0,60.769,HN
P. DI RESTA,4,60,15,90.398,90.182,5564.277,60.42,147.625,1,61,3,0,0,60.769,HN
P. DI RESTA,4,61,15,90.194,90.014,5654.471,62.939,150.614,1,62,3,0,0,60.769,HN
P. DI RESTA,4,62,15,90.991,90.847,5745.462,66.45,153.93,1,63,3,0,0,60.769,HN
P. DI RESTA,4,63,15,90.442,90.334,5835.904,68.827,156.892,1,64,3,0,0,60.769,HN
P. DI RESTA,4,64,15,90.707,90.635,5926.611,71.692,159.534,1,65,3,0,0,60.769,HN
P. DI RESTA,4,65,15,90.9,90.864,6017.511,74.21,162.592,1,66,3,0,0,60.769,HN
A. SUTIL,1,1,14,106.107,103.767,106.107,11.613,11.613,0,1,0,0,0,0,HN
A. SUTIL,1,2,14,95.586,93.282,201.693,16.387,16.387,0,2,0,0,0,0,HN
A. SUTIL,1,3,14,95.026,92.758,296.719,20.807,20.807,0,3,0,0,0,0,HN
A. SUTIL,1,4,14,94.61,92.378,391.329,25.405,25.405,0,4,0,0,0,0,HN
A. SUTIL,1,5,14,94.435,92.239,485.764,29.522,29.522,0,5,0,0,0,0,HN
A. SUTIL,1,6,14,94.268,92.108,580.032,33.751,33.751,0,6,0,0,0,0,HN
A. SUTIL,1,7,14,94.115,91.991,674.147,37.859,37.859,0,7,0,0,0,0,HN
A. SUTIL,1,8,14,94.028,91.94,768.175,41.723,41.723,0,8,0,0,0,0,HN
A. SUTIL,1,9,14,93.824,91.772,861.999,45.244,45.244,0,9,0,0,0,0,HN
A. SUTIL,1,10,14,94.298,92.282,956.297,46.717,46.717,0,10,0,0,0,0,HN
A. SUTIL,1,11,14,95.636,93.656,1051.933,48.4,48.4,0,11,0,0,0,0,HN
A. SUTIL,1,12,14,95.169,93.225,1147.102,39.977,39.977,0,12,0,0,0,0,HN
A. SUTIL,1,13,14,96.397,94.489,1243.499,46.565,46.565,0,13,1,20.773,1,20.773,SN
A. SUTIL,2,14,14,109.845,107.973,1353.344,66.632,66.632,0,14,1,0,0,20.773,SN
A. SUTIL,2,15,14,91.573,89.737,1444.917,68.349,68.349,0,15,1,0,0,20.773,SN
A. SUTIL,2,16,14,91.599,89.799,1536.516,70.05,70.05,0,16,1,0,0,20.773,SN
A. SUTIL,2,17,14,91.212,89.448,1627.728,70.946,70.946,0,17,1,0,0,20.773,SN
A. SUTIL,2,18,14,91.064,89.336,1718.792,71.535,71.535,0,18,1,0,0,20.773,SN
A. SUTIL,2,19,14,90.856,89.164,1809.648,71.841,71.841,0,19,1,0,0,20.773,SN
A. SUTIL,2,20,14,90.874,89.218,1900.522,74.691,74.691,0,20,1,0,0,20.773,SN
A. SUTIL,2,21,14,90.598,88.978,1991.12,76.694,76.694,0,21,1,0,0,20.773,SN
A. SUTIL,2,22,14,91.013,89.429,2082.133,78.685,78.685,0,22,1,0,0,20.773,SN
A. SUTIL,2,23,14,91.312,89.764,2173.445,78.589,78.589,0,23,1,0,0,20.773,SN
A. SUTIL,2,24,14,91.674,90.162,2265.119,69.826,69.826,0,24,1,0,0,20.773,SN
A. SUTIL,2,25,14,92.49,91.014,2357.609,73.805,73.805,0,25,1,0,0,20.773,SN
A. SUTIL,2,26,14,92.805,91.365,2450.414,78.066,78.066,0,26,1,0,0,20.773,SN
A. SUTIL,2,27,14,91.943,90.539,2542.357,81.562,81.562,0,27,1,0,0,20.773,SN
A. SUTIL,2,28,14,93.101,91.733,2635.458,86.269,86.269,0,28,1,0,0,20.773,SN
A. SUTIL,2,29,14,93.85,92.518,2729.308,1.591,91.295,1,30,1,0,0,20.773,SN
A. SUTIL,2,30,14,96.485,95.189,2825.793,9.078,98.076,1,31,2,20.267,1,41.04,SN
A. SUTIL,3,31,14,108.603,107.343,2934.396,28.52,117.681,1,32,2,0,0,41.04,SN
A. SUTIL,3,32,14,90.669,89.445,3025.065,28.942,119.189,1,33,2,0,0,41.04,SN
A. SUTIL,3,33,14,90.347,89.159,3115.412,28.02,118.074,1,34,2,0,0,41.04,SN
A. SUTIL,3,34,14,90.599,89.447,3206.011,25.75,118.619,1,35,2,0,0,41.04,SN
A. SUTIL,3,35,14,90.541,89.425,3296.552,12.761,101.324,1,36,2,0,0,41.04,SN
A. SUTIL,3,36,14,90.061,88.981,3386.613,14.133,102.822,1,37,2,0,0,41.04,SN
A. SUTIL,3,37,14,89.908,88.864,3476.521,15.479,104.041,1,38,2,0,0,41.04,SN
A. SUTIL,3,38,14,91.064,90.056,3567.585,17.678,106.543,1,39,2,0,0,41.04,SN
A. SUTIL,3,39,14,90.074,89.102,3657.659,18.799,107.752,1,40,2,0,0,41.04,SN
A. SUTIL,3,40,14,90.149,89.213,3747.808,20.146,108.948,1,41,2,0,0,41.04,SN
A. SUTIL,3,41,14,92.513,91.613,3840.321,24.466,112.659,1,42,2,0,0,41.04,SN
A. SUTIL,3,42,14,90.146,89.282,3930.467,26.679,114.612,1,43,2,0,0,41.04,SN
A. SUTIL,3,43,14,90.319,89.491,4020.786,28.011,116.998,1,44,2,0,0,41.04,SN
A. SUTIL,3,44,14,90.61,89.818,4111.396,30.614,118.621,1,45,2,0,0,41.04,SN
A. SUTIL,3,45,14,90.931,90.175,4202.327,33.458,121.545,1,46,2,0,0,41.04,SN
A. SUTIL,3,46,14,92.981,92.261,4295.308,38.262,126.439,1,47,2,0,0,41.04,SN
A. SUTIL,3,47,14,91.226,90.542,4386.534,39.079,128.296,1,48,2,0,0,41.04,SN
A. SUTIL,3,48,14,94.405,93.757,4480.939,43.447,133.484,1,49,3,23.23,1,64.27,SU
A. SUTIL,4,49,14,110.997,110.385,4591.936,51.139,138.913,1,50,3,0,0,64.27,SU
A. SUTIL,4,50,14,90.024,89.448,4681.96,53.707,141.163,1,51,3,0,0,64.27,SU
A. SUTIL,4,51,14,90.252,89.712,4772.212,56.12,143.959,1,52,3,0,0,64.27,SU
A. SUTIL,4,52,14,88.791,88.287,4861.003,57.696,144.911,1,53,3,0,0,64.27,SU
A. SUTIL,4,53,14,89.588,89.12,4950.591,59.645,147.284,1,54,3,0,0,64.27,SU
A. SUTIL,4,54,14,89.615,89.183,5040.206,61.053,149.26,1,55,3,0,0,64.27,SU
A. SUTIL,4,55,14,88.844,88.448,5129.05,62.026,149.897,1,56,3,0,0,64.27,SU
A. SUTIL,4,56,14,89.125,88.765,5218.175,63.594,151.151,1,57,3,0,0,64.27,SU
A. SUTIL,4,57,14,89.092,88.768,5307.267,65.251,152.686,1,58,3,0,0,64.27,SU
A. SUTIL,4,58,14,89.001,88.713,5396.268,66.778,154.252,1,59,3,0,0,64.27,SU
A. SUTIL,4,59,14,89.22,88.968,5485.488,68.836,155.998,1,60,3,0,0,64.27,SU
A. SUTIL,4,60,14,88.86,88.644,5574.348,70.491,157.696,1,61,3,0,0,64.27,SU
A. SUTIL,4,61,14,89.114,88.934,5663.462,71.93,159.605,1,62,3,0,0,64.27,SU
A. SUTIL,4,62,14,91.231,91.087,5754.693,75.681,163.161,1,63,3,0,0,64.27,SU
A. SUTIL,4,63,14,89.638,89.53,5844.331,77.254,165.319,1,64,3,0,0,64.27,SU
A. SUTIL,4,64,14,89.329,89.257,5933.66,78.741,166.583,1,65,3,0,0,64.27,SU
A. SUTIL,4,65,14,89.677,89.641,6023.337,80.036,168.418,1,66,3,0,0,64.27,SU
S. PEREZ,1,1,17,101.433,99.093,101.433,6.939,6.939,0,1,0,0,0,0,SU
S. PEREZ,1,2,17,93.462,91.158,194.895,9.589,9.589,0,2,0,0,0,0,SU
S. PEREZ,1,3,17,92.783,90.515,287.678,11.766,11.766,0,3,0,0,0,0,SU
S. PEREZ,1,4,17,92.668,90.436,380.346,14.422,14.422,0,4,0,0,0,0,SU
S. PEREZ,1,5,17,92.343,90.147,472.689,16.447,16.447,0,5,0,0,0,0,SU
S. PEREZ,1,6,17,92.046,89.886,564.735,18.454,18.454,0,6,0,0,0,0,SU
S. PEREZ,1,7,17,96.176,94.052,660.911,24.623,24.623,0,7,1,23.592,1,23.592,HN
S. PEREZ,2,8,17,113.566,111.478,774.477,48.025,48.025,0,8,1,0,0,23.592,HN
S. PEREZ,2,9,17,92.481,90.429,866.958,50.203,50.203,0,9,1,0,0,23.592,HN
S. PEREZ,2,10,17,91.926,89.91,958.884,49.304,49.304,0,10,1,0,0,23.592,HN
S. PEREZ,2,11,17,93.918,91.938,1052.802,49.269,49.269,0,11,1,0,0,23.592,HN
S. PEREZ,2,12,17,94.836,92.892,1147.638,40.513,40.513,0,12,1,0,0,23.592,HN
